B365L,B365W,Date,L1,L2,L3,L4,L5,Loser,Round,Series,Surface,Tournament,W1,W2,W3,W4,W5,Winner
2.62,1.44,02/09/09,1.0,4.0,3.0,,,Chardy J.,1st Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Monfils G.
2.25,1.57,02/09/09,6.0,4.0,3.0,4.0,,Safin M.,1st Round,Grand Slam,Hard,US Open,1.0,6.0,6.0,6.0,,Melzer J.
9.0,1.05,02/09/09,2.0,2.0,3.0,,,Gasquet R.,1st Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Nadal R.
11.0,1.03,02/09/09,3.0,3.0,1.0,,,Monaco J.,1st Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Del Potro J.M.
6.0,1.11,02/09/09,3.0,3.0,4.0,,,Chela J.I.,2nd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Hewitt L.
9.0,1.05,04/09/09,5.0,3.0,4.0,,,Nieminen J.,2nd Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Tsonga J.W.
10.0,1.04,04/09/09,6.0,3.0,3.0,,,Melzer J.,2nd Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Del Potro J.M.
12.0,1.02,05/09/09,0.0,6.0,3.0,4.0,,Kiefer N.,2nd Round,Grand Slam,Hard,US Open,6.0,3.0,6.0,6.0,,Nadal R.
2.0,1.72,05/09/09,6.0,2.0,3.0,3.0,,Kohlschreiber P.,3rd Round,Grand Slam,Hard,US Open,4.0,6.0,6.0,6.0,,Stepanek R.
13.0,1.01,05/09/09,6.0,3.0,5.0,4.0,,Hewitt L.,3rd Round,Grand Slam,Hard,US Open,4.0,6.0,7.0,6.0,,Federer R.
2.62,1.44,05/09/09,6.0,5.0,6.0,6.0,4.0,Haas T.,3rd Round,Grand Slam,Hard,US Open,3.0,7.0,7.0,1.0,6.0,Verdasco F.
1.06,8.0,05/09/09,6.0,3.0,6.0,7.0,6.0,Roddick A.,3rd Round,Grand Slam,Hard,US Open,7.0,6.0,3.0,5.0,7.0,Isner J.
1.44,2.62,06/09/09,6.0,4.0,4.0,,,Blake J.,3rd Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Robredo T.
1.53,2.37,06/09/09,6.0,4.0,6.0,0.0,,Simon G.,3rd Round,Grand Slam,Hard,US Open,1.0,6.0,7.0,1.0,,Ferrero J.C.
12.0,1.02,06/09/09,5.0,4.0,4.0,,,Almagro N.,3rd Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Nadal R.
2.1,1.66,06/09/09,5.0,4.0,4.0,,,Berdych T.,3rd Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Gonzalez F.
5.5,1.12,06/09/09,6.0,2.0,4.0,,,Benneteau J.,3rd Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Tsonga J.W.
2.25,1.57,07/09/09,5.0,6.0,2.0,,,Davydenko N.,4th Round,Grand Slam,Hard,US Open,7.0,3.0,6.0,,,Soderling R.
15.0,1.01,07/09/09,5.0,2.0,2.0,,,Robredo T.,4th Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Federer R.
2.87,1.38,07/09/09,6.0,4.0,4.0,4.0,,Isner J.,4th Round,Grand Slam,Hard,US Open,4.0,6.0,6.0,6.0,,Verdasco F.
4.5,1.16,08/09/09,1.0,3.0,3.0,,,Stepanek R.,4th Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Djokovic N.
7.0,1.08,08/09/09,3.0,3.0,3.0,,,Ferrero J.C.,4th Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Del Potro J.M.
1.06,8.0,08/09/09,5.0,2.0,2.0,,,Murray A.,4th Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Cilic M.
1.61,2.2,08/09/09,6.0,3.0,6.0,4.0,,Tsonga J.W.,4th Round,Grand Slam,Hard,US Open,3.0,6.0,7.0,6.0,,Gonzalez F.
2.62,1.44,09/09/09,7.0,3.0,1.0,3.0,,Monfils G.,4th Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,6.0,,Nadal R.
3.4,1.33,09/09/09,6.0,6.0,5.0,2.0,,Verdasco F.,Quarterfinals,Grand Slam,Hard,US Open,7.0,1.0,7.0,6.0,,Djokovic N.
9.0,1.06,10/09/09,0.0,3.0,7.0,6.0,,Soderling R.,Quarterfinals,Grand Slam,Hard,US Open,6.0,6.0,6.0,7.0,,Federer R.
4.0,1.25,10/09/09,6.0,3.0,2.0,1.0,,Cilic M.,Quarterfinals,Grand Slam,Hard,US Open,4.0,6.0,6.0,6.0,,Del Potro J.M.
3.75,1.28,12/09/09,6.0,6.0,0.0,,,Gonzalez F.,Quarterfinals,Grand Slam,Hard,US Open,7.0,7.0,6.0,,,Nadal R.
1.66,2.2,13/09/09,2.0,2.0,2.0,,,Nadal R.,Semifinals,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Del Potro J.M.
4.33,1.22,13/09/09,6.0,5.0,5.0,,,Djokovic N.,Semifinals,Grand Slam,Hard,US Open,7.0,7.0,7.0,,,Federer R.
1.28,3.75,14/09/09,6.0,6.0,6.0,6.0,2.0,Federer R.,The Final,Grand Slam,Hard,US Open,3.0,7.0,4.0,7.0,6.0,Del Potro J.M.
1.22,4.0,30/08/10,3.0,4.0,7.0,6.0,1.0,Hewitt L.,1st Round,Grand Slam,Hard,US Open,6.0,6.0,5.0,4.0,6.0,Mathieu P.H.
1.07,7.5,31/08/10,3.0,6.0,6.0,4.0,5.0,Baghdatis M.,1st Round,Grand Slam,Hard,US Open,6.0,2.0,1.0,6.0,7.0,Clement A.
2.37,1.53,31/08/10,4.0,2.0,6.0,4.0,,Stepanek R.,1st Round,Grand Slam,Hard,US Open,6.0,6.0,4.0,6.0,,Benneteau J.
6.5,1.1,31/08/10,6.0,5.0,1.0,6.0,3.0,Fognini F.,1st Round,Grand Slam,Hard,US Open,1.0,7.0,6.0,4.0,6.0,Verdasco F.
1.14,5.0,02/09/10,6.0,5.0,3.0,6.0,,Roddick A.,2nd Round,Grand Slam,Hard,US Open,3.0,7.0,6.0,7.0,,Tipsarevic J.
1.2,4.33,02/09/10,7.0,6.0,6.0,6.0,1.0,Cilic M.,2nd Round,Grand Slam,Hard,US Open,5.0,7.0,3.0,7.0,6.0,Nishikori K.
1.36,3.0,02/09/10,3.0,4.0,2.0,,,Davydenko N.,2nd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Gasquet R.
1.61,2.2,03/09/10,4.0,6.0,,,,Benneteau J.,2nd Round,Grand Slam,Hard,US Open,6.0,6.0,,,,Robredo T.
4.0,1.22,03/09/10,5.0,3.0,4.0,,,Chela J.I.,2nd Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Wawrinka S.
2.2,1.61,03/09/10,6.0,3.0,6.0,1.0,3.0,Kohlschreiber P.,2nd Round,Grand Slam,Hard,US Open,4.0,6.0,1.0,6.0,6.0,Simon G.
1.66,2.1,04/09/10,6.0,7.0,2.0,4.0,,Tipsarevic J.,3rd Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,6.0,,Monfils G.
3.25,1.33,04/09/10,4.0,6.0,5.0,,,Anderson K.,3rd Round,Grand Slam,Hard,US Open,6.0,7.0,7.0,,,Gasquet R.
6.0,1.11,04/09/10,6.0,3.0,4.0,6.0,3.0,Clement A.,3rd Round,Grand Slam,Hard,US Open,4.0,6.0,6.0,1.0,6.0,Fish M.
13.0,1.01,04/09/10,4.0,3.0,3.0,,,Mathieu P.H.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Federer R.
1.5,2.5,04/09/10,5.0,3.0,1.0,,,Ferrero J.C.,3rd Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Melzer J.
6.5,1.1,04/09/10,1.0,6.0,3.0,,,Blake J.,3rd Round,Grand Slam,Hard,US Open,6.0,7.0,6.0,,,Djokovic N.
1.44,2.62,05/09/10,2.0,6.0,3.0,2.0,,Nalbandian D.,3rd Round,Grand Slam,Hard,US Open,6.0,3.0,6.0,6.0,,Verdasco F.
9.0,1.05,05/09/10,4.0,4.0,2.0,,,Simon G.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Nadal R.
1.08,7.0,05/09/10,7.0,6.0,3.0,3.0,,Murray A.,3rd Round,Grand Slam,Hard,US Open,6.0,7.0,6.0,6.0,,Wawrinka S.
2.2,1.61,05/09/10,4.0,7.0,6.0,4.0,,Isner J.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,7.0,6.0,,Youzhny M.
1.66,2.1,06/09/10,4.0,5.0,5.0,,,Gasquet R.,4th Round,Grand Slam,Hard,US Open,6.0,7.0,7.0,,,Monfils G.
3.5,1.28,06/09/10,3.0,4.0,1.0,,,Fish M.,4th Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Djokovic N.
10.0,1.04,07/09/10,3.0,6.0,3.0,,,Melzer J.,4th Round,Grand Slam,Hard,US Open,6.0,7.0,6.0,,,Federer R.
3.5,1.28,07/09/10,5.0,2.0,6.0,4.0,,Robredo T.,4th Round,Grand Slam,Hard,US Open,7.0,6.0,4.0,6.0,,Youzhny M.
2.1,1.66,07/09/10,7.0,7.0,3.0,3.0,6.0,Ferrer D.,4th Round,Grand Slam,Hard,US Open,5.0,6.0,6.0,6.0,7.0,Verdasco F.
10.0,1.04,08/09/10,3.0,4.0,4.0,,,Lopez F.,4th Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Nadal R.
4.33,1.22,08/09/10,6.0,1.0,2.0,,,Monfils G.,Quarterfinals,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Djokovic N.
4.33,1.22,09/09/10,4.0,4.0,5.0,,,Soderling R.,Quarterfinals,Grand Slam,Hard,US Open,6.0,6.0,7.0,,,Federer R.
1.9,1.9,09/09/10,6.0,6.0,6.0,3.0,3.0,Wawrinka S.,Quarterfinals,Grand Slam,Hard,US Open,3.0,7.0,3.0,6.0,6.0,Youzhny M.
7.5,1.08,10/09/10,5.0,3.0,4.0,,,Verdasco F.,Quarterfinals,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Nadal R.
7.5,1.07,11/09/10,2.0,3.0,4.0,,,Youzhny M.,Semifinals,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Nadal R.
1.3,3.5,11/09/10,7.0,1.0,7.0,2.0,5.0,Federer R.,Semifinals,Grand Slam,Hard,US Open,5.0,6.0,5.0,6.0,7.0,Djokovic N.
3.25,1.36,12/09/10,4.0,7.0,4.0,2.0,,Djokovic N.,The Final,Grand Slam,Hard,US Open,6.0,5.0,6.0,6.0,,Nadal R.
3.75,1.25,29/08/11,6.0,2.0,2.0,,,Seppi A.,1st Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Monaco J.
2.87,1.38,29/08/11,4.0,4.0,6.0,,,Gonzalez F.,1st Round,Grand Slam,Hard,US Open,6.0,6.0,7.0,,,Karlovic I.
2.62,1.44,29/08/11,4.0,1.0,3.0,,,Kohlschreiber P.,1st Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Stepanek R.
4.33,1.2,30/08/11,6.0,4.0,1.0,4.0,,Nieminen J.,1st Round,Grand Slam,Hard,US Open,3.0,6.0,6.0,6.0,,Verdasco F.
1.4,2.75,31/08/11,2.0,4.0,3.0,,,Almagro N.,1st Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Benneteau J.
3.4,1.3,31/08/11,6.0,6.0,6.0,4.0,,Baghdatis M.,1st Round,Grand Slam,Hard,US Open,7.0,7.0,2.0,6.0,,Isner J.
11.0,1.05,01/09/11,5.0,0.0,0.0,,,Fognini F.,2nd Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Berdych T.
1.22,4.0,01/09/11,4.0,1.0,0.0,,,Stepanek R.,2nd Round,Grand Slam,Hard,US Open,6.0,6.0,2.0,,,Monaco J.
1.16,5.0,01/09/11,6.0,7.0,7.0,4.0,4.0,Monfils G.,2nd Round,Grand Slam,Hard,US Open,7.0,5.0,6.0,6.0,6.0,Ferrero J.C.
1.22,4.0,01/09/11,4.0,2.0,6.0,6.0,,Gasquet R.,2nd Round,Grand Slam,Hard,US Open,6.0,6.0,2.0,7.0,,Karlovic I.
2.1,1.66,02/09/11,4.0,6.0,3.0,2.0,,Ljubicic I.,2nd Round,Grand Slam,Hard,US Open,6.0,1.0,6.0,6.0,,Nalbandian D.
3.5,1.28,02/09/11,4.0,3.0,4.0,,,Blake J.,2nd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Ferrer D.
1.4,2.75,03/09/11,4.0,0.0,,,,Berdych T.,3rd Round,Grand Slam,Hard,US Open,6.0,5.0,,,,Tipsarevic J.
5.5,1.14,03/09/11,3.0,6.0,4.0,2.0,,Cilic M.,3rd Round,Grand Slam,Hard,US Open,6.0,4.0,6.0,6.0,,Federer R.
4.33,1.2,03/09/11,4.0,6.0,6.0,,,Anderson K.,3rd Round,Grand Slam,Hard,US Open,6.0,7.0,7.0,,,Fish M.
3.0,1.36,03/09/11,7.0,3.0,2.0,3.0,,Haas T.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,6.0,,Monaco J.
2.55,1.45,04/09/11,3.0,5.0,4.0,,,Verdasco F.,3rd Round,Grand Slam,Hard,US Open,6.0,7.0,6.0,,,Tsonga J.W.
17.0,1.02,04/09/11,3.0,4.0,2.0,,,Davydenko N.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Djokovic N.
10.0,1.06,04/09/11,6.0,1.0,5.0,,,Nalbandian D.,3rd Round,Grand Slam,Hard,US Open,7.0,6.0,7.0,,,Nadal R.
1.28,3.5,04/09/11,6.0,6.0,2.0,6.0,,Del Potro J.M.,3rd Round,Grand Slam,Hard,US Open,4.0,7.0,6.0,7.0,,Simon G.
3.0,1.36,04/09/11,1.0,4.0,6.0,,,Benneteau J.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,7.0,,,Roddick A.
8.0,1.08,05/09/11,1.0,4.0,2.0,,,Lopez F.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Murray A.
2.87,1.38,05/09/11,5.0,7.0,5.0,2.0,,Ferrero J.C.,4th Round,Grand Slam,Hard,US Open,7.0,6.0,7.0,6.0,,Tipsarevic J.
1.9,1.8,05/09/11,4.0,7.0,6.0,4.0,2.0,Fish M.,4th Round,Grand Slam,Hard,US Open,6.0,6.0,3.0,6.0,6.0,Tsonga J.W.
17.0,1.02,06/09/11,1.0,2.0,0.0,,,Monaco J.,4th Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Federer R.
1.53,2.5,08/09/11,3.0,4.0,6.0,3.0,,Ferrer D.,4th Round,Grand Slam,Hard,US Open,6.0,6.0,3.0,6.0,,Roddick A.
1.8,2.0,08/09/11,6.0,6.0,6.0,6.0,,Simon G.,4th Round,Grand Slam,Hard,US Open,7.0,3.0,7.0,7.0,,Isner J.
13.0,1.04,08/09/11,6.0,7.0,0.0,0.0,,Tipsarevic J.,Quarterfinals,Grand Slam,Hard,US Open,7.0,6.0,6.0,3.0,,Djokovic N.
3.25,1.36,09/09/11,4.0,3.0,3.0,,,Tsonga J.W.,Quarterfinals,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Federer R.
5.5,1.14,09/09/11,5.0,4.0,6.0,6.0,,Isner J.,Quarterfinals,Grand Slam,Hard,US Open,7.0,6.0,3.0,7.0,,Murray A.
4.33,1.22,09/09/11,2.0,1.0,3.0,,,Roddick A.,Quarterfinals,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Nadal R.
2.5,1.53,10/09/11,7.0,6.0,3.0,2.0,5.0,Federer R.,Semifinals,Grand Slam,Hard,US Open,6.0,4.0,6.0,6.0,7.0,Djokovic N.
2.87,1.4,10/09/11,4.0,2.0,6.0,2.0,,Murray A.,Semifinals,Grand Slam,Hard,US Open,6.0,6.0,3.0,6.0,,Nadal R.
2.37,1.57,12/09/11,2.0,4.0,7.0,1.0,,Nadal R.,The Final,Grand Slam,Hard,US Open,6.0,6.0,6.0,6.0,,Djokovic N.
1.83,1.83,28/08/12,4.0,7.0,3.0,4.0,,Stepanek R.,1st Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,6.0,,Almagro N.
6.5,1.11,29/08/12,4.0,2.0,6.0,,,Anderson K.,1st Round,Grand Slam,Hard,US Open,6.0,6.0,7.0,,,Ferrer D.
1.3,3.4,29/08/12,1.0,5.0,3.0,,,Seppi A.,1st Round,Grand Slam,Hard,US Open,6.0,7.0,6.0,,,Robredo T.
4.5,1.18,30/08/12,6.0,7.0,2.0,1.0,2.0,Davydenko N.,2nd Round,Grand Slam,Hard,US Open,4.0,6.0,6.0,6.0,6.0,Fish M.
4.5,1.18,30/08/12,5.0,4.0,6.0,,,Mathieu P.H.,2nd Round,Grand Slam,Hard,US Open,7.0,6.0,7.0,,,Raonic M.
8.0,1.08,31/08/12,3.0,7.0,4.0,3.0,,Nieminen J.,2nd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,6.0,,Isner J.
1.61,2.2,01/09/12,3.0,4.0,7.0,3.0,,Nishikori K.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,6.0,,Cilic M.
17.0,1.02,01/09/12,6.0,6.0,6.0,6.0,,Lopez F.,3rd Round,Grand Slam,Hard,US Open,7.0,7.0,4.0,7.0,,Murray A.
19.0,1.02,01/09/12,3.0,4.0,4.0,,,Verdasco F.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Federer R.
3.25,1.33,01/09/12,3.0,0.0,6.0,,,Blake J.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,7.0,,,Raonic M.
3.75,1.25,02/09/12,1.0,7.0,6.0,3.0,,Simon G.,3rd Round,Grand Slam,Hard,US Open,6.0,5.0,7.0,6.0,,Fish M.
8.0,1.08,02/09/12,6.0,6.0,3.0,0.0,,Hewitt L.,3rd Round,Grand Slam,Hard,US Open,7.0,4.0,6.0,6.0,,Ferrer D.
21.0,1.01,02/09/12,3.0,2.0,2.0,,,Benneteau J.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Djokovic N.
5.5,1.14,02/09/12,5.0,6.0,6.0,4.0,,Fognini F.,3rd Round,Grand Slam,Hard,US Open,7.0,7.0,4.0,6.0,,Roddick A.
1.28,3.5,03/09/12,4.0,6.0,6.0,3.0,4.0,Isner J.,3rd Round,Grand Slam,Hard,US Open,6.0,3.0,4.0,6.0,6.0,Kohlschreiber P.
4.33,1.22,03/09/12,6.0,4.0,1.0,,,Almagro N.,4th Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Berdych T.
11.0,1.05,03/09/12,,,,,,Fish M.,4th Round,Grand Slam,Hard,US Open,,,,,,Federer R.
3.75,1.28,04/09/12,4.0,4.0,2.0,,,Raonic M.,4th Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Murray A.
3.75,1.28,04/09/12,5.0,6.0,4.0,,,Gasquet R.,4th Round,Grand Slam,Hard,US Open,7.0,7.0,6.0,,,Ferrer D.
2.75,1.44,05/09/12,3.0,6.0,2.0,,,Kohlschreiber P.,4th Round,Grand Slam,Hard,US Open,6.0,7.0,6.0,,,Tipsarevic J.
17.0,1.02,05/09/12,4.0,1.0,1.0,,,Wawrinka S.,4th Round,Grand Slam,Hard,US Open,6.0,6.0,3.0,,,Djokovic N.
4.0,1.25,05/09/12,7.0,6.0,2.0,4.0,,Roddick A.,4th Round,Grand Slam,Hard,US Open,6.0,7.0,6.0,6.0,,Del Potro J.M.
7.0,1.1,05/09/12,6.0,6.0,2.0,0.0,,Cilic M.,Quarterfinals,Grand Slam,Hard,US Open,3.0,7.0,6.0,6.0,,Murray A.
1.14,5.5,06/09/12,6.0,4.0,6.0,3.0,,Federer R.,Quarterfinals,Grand Slam,Hard,US Open,7.0,6.0,3.0,6.0,,Berdych T.
3.2,1.36,06/09/12,3.0,7.0,6.0,3.0,6.0,Tipsarevic J.,Quarterfinals,Grand Slam,Hard,US Open,6.0,6.0,2.0,6.0,7.0,Ferrer D.
6.0,1.12,07/09/12,2.0,6.0,4.0,,,Del Potro J.M.,Quarterfinals,Grand Slam,Hard,US Open,6.0,7.0,6.0,,,Djokovic N.
2.87,1.4,08/09/12,7.0,2.0,1.0,6.0,,Berdych T.,Semifinals,Grand Slam,Hard,US Open,5.0,6.0,6.0,7.0,,Murray A.
9.0,1.07,09/09/12,6.0,1.0,4.0,2.0,,Ferrer D.,Semifinals,Grand Slam,Hard,US Open,2.0,6.0,6.0,6.0,,Djokovic N.
1.44,2.87,10/09/12,6.0,5.0,6.0,6.0,2.0,Djokovic N.,The Final,Grand Slam,Hard,US Open,7.0,7.0,2.0,3.0,6.0,Murray A.
10.0,1.06,27/08/13,4.0,4.0,1.0,,,Mathieu P.H.,1st Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Haas T.
2.75,1.44,29/08/13,6.0,3.0,2.0,,,Stepanek R.,1st Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Wawrinka S.
1.61,2.2,29/08/13,7.0,6.0,4.0,6.0,6.0,Blake J.,1st Round,Grand Slam,Hard,US Open,6.0,3.0,6.0,7.0,7.0,Karlovic I.
3.0,1.36,30/08/13,5.0,2.0,6.0,6.0,,Monfils G.,2nd Round,Grand Slam,Hard,US Open,7.0,6.0,4.0,7.0,,Isner J.
2.5,1.5,30/08/13,4.0,3.0,4.0,,,Chardy J.,2nd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Benneteau J.
4.5,1.18,30/08/13,5.0,6.0,4.0,,,Karlovic I.,2nd Round,Grand Slam,Hard,US Open,7.0,7.0,6.0,,,Wawrinka S.
1.33,3.25,31/08/13,2.0,2.0,2.0,,,Anderson K.,2nd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Baghdatis M.
1.1,7.0,31/08/13,4.0,7.0,6.0,6.0,1.0,Del Potro J.M.,2nd Round,Grand Slam,Hard,US Open,6.0,5.0,3.0,7.0,6.0,Hewitt L.
3.0,1.36,31/08/13,7.0,4.0,3.0,4.0,,Lopez F.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,6.0,,Raonic M.
1.28,3.5,31/08/13,4.0,6.0,5.0,6.0,,Isner J.,3rd Round,Grand Slam,Hard,US Open,6.0,3.0,7.0,7.0,,Kohlschreiber P.
3.25,1.33,01/09/13,3.0,2.0,7.0,6.0,,Baghdatis M.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,7.0,,Wawrinka S.
6.5,1.11,01/09/13,0.0,3.0,2.0,,,Benneteau J.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Berdych T.
1.44,2.62,01/09/13,3.0,2.0,6.0,3.0,,Haas T.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,2.0,6.0,,Youzhny M.
4.0,1.25,02/09/13,6.0,6.0,5.0,6.0,,Tipsarevic J.,4th Round,Grand Slam,Hard,US Open,7.0,3.0,7.0,7.0,,Ferrer D.
1.04,13.0,02/09/13,6.0,3.0,4.0,,,Federer R.,4th Round,Grand Slam,Hard,US Open,7.0,6.0,6.0,,,Robredo T.
1.66,2.2,02/09/13,7.0,6.0,6.0,6.0,5.0,Raonic M.,4th Round,Grand Slam,Hard,US Open,6.0,7.0,2.0,7.0,7.0,Gasquet R.
15.0,1.03,03/09/13,7.0,4.0,3.0,1.0,,Kohlschreiber P.,4th Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,6.0,,Nadal R.
2.37,1.57,03/09/13,3.0,6.0,7.0,4.0,5.0,Hewitt L.,4th Round,Grand Slam,Hard,US Open,6.0,3.0,6.0,6.0,7.0,Youzhny M.
1.33,3.4,04/09/13,6.0,1.0,6.0,2.0,,Berdych T.,4th Round,Grand Slam,Hard,US Open,3.0,6.0,7.0,6.0,,Wawrinka S.
1.36,3.2,04/09/13,3.0,1.0,6.0,6.0,3.0,Ferrer D.,Quarterfinals,Grand Slam,Hard,US Open,6.0,6.0,4.0,2.0,6.0,Gasquet R.
15.0,1.03,05/09/13,0.0,2.0,2.0,,,Robredo T.,Quarterfinals,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Nadal R.
1.28,3.75,05/09/13,4.0,3.0,2.0,,,Murray A.,Quarterfinals,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Wawrinka S.
17.0,1.02,06/09/13,3.0,2.0,6.0,0.0,,Youzhny M.,Quarterfinals,Grand Slam,Hard,US Open,6.0,6.0,3.0,6.0,,Djokovic N.
5.5,1.14,07/09/13,6.0,6.0,6.0,3.0,4.0,Wawrinka S.,Semifinals,Grand Slam,Hard,US Open,2.0,7.0,3.0,6.0,6.0,Djokovic N.
10.0,1.06,07/09/13,4.0,6.0,2.0,,,Gasquet R.,Semifinals,Grand Slam,Hard,US Open,6.0,7.0,6.0,,,Nadal R.
2.2,1.66,09/09/13,2.0,6.0,4.0,1.0,,Djokovic N.,The Final,Grand Slam,Hard,US Open,6.0,3.0,6.0,6.0,,Nadal R.
9.0,1.07,25/08/14,3.0,6.0,6.0,1.0,,Monaco J.,1st Round,Grand Slam,Hard,US Open,6.0,4.0,7.0,6.0,,Tsonga J.W.
2.37,1.53,26/08/14,4.0,4.0,6.0,4.0,,Nieminen J.,1st Round,Grand Slam,Hard,US Open,6.0,6.0,3.0,6.0,,Karlovic I.
4.33,1.2,27/08/14,3.0,1.0,,,,Baghdatis M.,1st Round,Grand Slam,Hard,US Open,6.0,3.0,,,,Cilic M.
5.0,1.16,27/08/14,3.0,4.0,3.0,,,Hewitt L.,1st Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Berdych T.
26.0,1.01,28/08/14,1.0,3.0,0.0,,,Mathieu P.H.,2nd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Djokovic N.
1.57,2.25,30/08/14,6.0,6.0,6.0,6.0,,Isner J.,3rd Round,Grand Slam,Hard,US Open,7.0,4.0,7.0,7.0,,Kohlschreiber P.
1.18,4.5,31/08/14,3.0,6.0,1.0,3.0,,Ferrer D.,3rd Round,Grand Slam,Hard,US Open,6.0,3.0,6.0,6.0,,Simon G.
3.0,1.4,31/08/14,3.0,6.0,3.0,4.0,,Anderson K.,3rd Round,Grand Slam,Hard,US Open,6.0,3.0,6.0,6.0,,Cilic M.
2.2,1.61,01/09/14,4.0,2.0,2.0,,,Gasquet R.,3rd Round,Grand Slam,Hard,US Open,6.0,6.0,6.0,,,Monfils G.
13.0,1.04,01/09/14,1.0,5.0,4.0,,,Kohlschreiber P.,4th Round,Grand Slam,Hard,US Open,6.0,7.0,6.0,,,Djokovic N.
2.2,1.66,01/09/14,5.0,5.0,4.0,,,Tsonga J.W.,4th Round,Grand Slam,Hard,US Open,7.0,7.0,6.0,,,Murray A.
2.75,1.44,01/09/14,5.0,6.0,6.0,2.0,,Robredo T.,4th Round,Grand Slam,Hard,US Open,7.0,4.0,7.0,6.0,,Wawrinka S.
1.8,2.0,02/09/14,6.0,6.0,7.0,5.0,4.0,Raonic M.,4th Round,Grand Slam,Hard,US Open,4.0,7.0,6.0,7.0,6.0,Nishikori K.
2.5,1.53,02/09/14,7.0,6.0,4.0,6.0,3.0,Simon G.,4th Round,Grand Slam,Hard,US Open,5.0,7.0,6.0,3.0,6.0,Cilic M.
1.53,2.5,03/09/14,6.0,5.0,6.0,7.0,4.0,Wawrinka S.,Quarterfinals,Grand Slam,Hard,US Open,3.0,7.0,7.0,6.0,6.0,Nishikori K.
